,report_id,date_time,police_beat,street_no,street_dir,street_name,street_type,cross_st_dir,cross_st_name,cross_st_type,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl,zip_code
8750,178786,11/7/17 15:20,822,5700, ,UNIVERSITY,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,92105
8751,178832,11/7/17 17:12,521,0, ,14TH,STREET, ,G,STREET,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,92101
8752,178791,11/7/17 21:11,627,300, ,UNIVERSITY,AVENUE, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,,92103
8753,178828,11/7/17 21:12,813,3000, ,UNIVERSITY,AVENUE, , , ,22100A,VC,RIGHT TURNS AT INTERSECTIONS,1,0,,92104
8754,178764,11/7/17 22:15,111,0, ,BALBOA,AVENUE, ,GENESEE,AVENUE,21703,VC,FOLLOWING TOO CLOSELY,0,0,MISDEMEANOR,92111
8755,178834,11/8/17 0:08,246,11900, ,SCRIPPS POWAY,PARKWAY, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,
8756,178806,11/8/17 3:30,831,4300, ,EUCLID,AVENUE, , , ,21453C,VC,RED ARROWDO NOT ENTER INTERSECTION,1,0,MISDEMEANOR,92115
8757,178858,11/8/17 8:00,232,14400, ,CAM DEL NORTE, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92127
8758,178857,11/8/17 8:09,232,14900, ,CAM DEL NORTE, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92127
8759,178855,11/8/17 8:40,722,2300, ,TOCAYO,AVENUE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,FELONY,92154
8760,178833,11/8/17 9:38,115,8800, ,TOWNE CENTRE,DRIVE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,92122
8761,178922,11/8/17 9:40,813,3200, ,NORTH PARK,WAY, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,
8762,178872,11/8/17 9:45,825,4300, ,EL CAJON,BOULEVARD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,3,0,,92105
8763,178982,11/8/17 10:12,243,9400, ,BLACK MTN,ROAD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,,92126
8764,178960,11/8/17 11:05,723,3000, ,CORONADO,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92154
8765,179098,11/8/17 11:33,525,0,W,BROADWAY, , ,STATE,STREET,21703,VC,FOLLOWING TOO CLOSELY,1,0,,
8766,178894,11/8/17 11:50,313,9800, ,AERO,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92123
8767,178825,11/8/17 14:15,522,600, ,04TH,AVENUE, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,
8768,178949,11/8/17 14:34,123,2500, ,INGRAHAM,STREET, , , ,22349(A),VC,DRIVE OVER MAXIMUM SPEED LIMIT OF 65,2,0,,92109
8769,178953,11/8/17 15:10,321,4000, ,CAM DEL RIO SOUTH, , , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,2,0,,92108
8770,179024,11/8/17 15:28,517,0, ,20TH,STREET, ,C,STREET,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,1,0,,
8771,178972,11/8/17 15:30,243,8900, ,MIRAMAR,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,92126
8772,178827,11/8/17 16:02,627,200,W,ARBOR,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,US
8773,178840,11/8/17 17:00,821,4700, ,70TH,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY,2,0,,
8774,178831,11/8/17 17:14,611,2900, ,KURTZ,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,92110
8775,178901,11/8/17 17:45,124,2400, ,TORREY PINES,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92037
8776,178822,11/8/17 19:30,321,6300, ,RANCHO MISSION,ROAD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,92108
8777,178839,11/8/17 23:51,814,3400, ,COLLIER,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,92116
8778,178952,11/9/17 0:01,325,6400, ,PARK RIDGE,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,92120
8779,178862,11/9/17 0:24,242,10800, ,WESTVIEW,PARKWAY, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,MISDEMEANOR,92126
8780,178956,11/9/17 8:35,315,9200, ,FRIARS,ROAD, , , ,21658A,VC,LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING,1,0,,92108
8781,178955,11/9/17 8:48,313,5500, ,RUFFIN,ROAD, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,2,0,,92123
8782,178924,11/9/17 8:57,512,0,S,28TH,STREET, ,COMMERCIAL,STREET,21663,VC,DRIVING ON SIDEWALKS,0,0,,
8783,179105,11/9/17 9:24,521,1000, ,16TH,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,
8784,178954,11/9/17 10:35,326,5400, ,MONTEZUMA,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,92115
8785,179043,11/9/17 14:58,315,1400, ,CAM DE LA REINA, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,
8786,179039,11/9/17 15:23,616,0, ,EVERGREEN,STREET, ,TALBOT,STREET,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,,
8787,178938,11/9/17 15:35,531,2900, ,PARK,BOULEVARD, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,92101
8788,178969,11/9/17 16:30,242,9500, ,GOLD COAST,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92126
8789,178873,11/9/17 18:19,825,4000, ,ADAMS,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,,92116
8790,178835,11/9/17 18:30,934,3100, ,CARMEL VALLEY,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,92130
8791,179099,11/9/17 18:37,934,0, ,CARMEL VALLEY, , ,OLD EL CAM REAL, ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,,
8792,178981,11/9/17 18:37,242,9700, ,CARROLL CANYON,ROAD, , , ,21703,VC,FOLLOWING TOO CLOSELY,2,0,,92126
8793,178863,11/9/17 18:59,722,2200, ,IRIS,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,MISDEMEANOR,92154
8794,178945,11/9/17 19:32,124,2400, ,LA JOLLA,PARKWAY, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,,92037
8795,179341,11/9/17 20:00,813,3700, ,FLORIDA,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92104
8796,179004,11/9/17 23:03,524,1000, ,11TH,AVENUE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,
8797,179278,11/10/17 0:01,524,1300, ,PACIFIC,HIGHWAY, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92101
8798,178867,11/10/17 1:11,822,5400, ,EL CAJON,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,MISDEMEANOR,92115
8799,178985,11/10/17 8:45,242,10300, ,CAM RUIZ, , , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,
8800,180038,11/10/17 8:53,441,3500, ,NATIONAL,AVENUE, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,3114
8801,178927,11/10/17 9:03,522,300,W,HARBOR,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,3,0,,92101
8802,178874,11/10/17 10:05,811,4600, ,33RD,STREET, , , ,21950B,VC,PEDESTRIAN NOT TO SUDDENLY ENTER PATH ETC,1,0,,
8803,179090,11/10/17 10:36,312,0, ,CAM PLAYA NORTE, , ,VIA VALARTA, ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,
8804,178853,11/10/17 11:10,712,4000, ,VIA DE LA BANDOLA, , , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,92173
8805,178861,11/10/17 11:53,623,7000, ,FRIARS,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92108
8806,178958,11/10/17 12:54,326,5800, ,MONTEZUMA,ROAD, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,2,0,,92115
8807,178989,11/10/17 14:25,934,6700, ,AZUL LUNA,WAY, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92130
8808,179038,11/10/17 14:29,242,9400, ,KARMA,DRIVE, , , ,21954A,VC,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,,92126
8809,178957,11/10/17 14:50,313,4400, ,MURPHY CANYON,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,,92123
8810,178854,11/10/17 15:00,721,1800, ,PALM,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,92154
8811,178846,11/10/17 15:30,811,4400, ,33RD,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,
8812,178984,11/10/17 15:35,233,9700, ,CARMEL MTN,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,92129
8813,178886,11/10/17 17:25,614,2700, ,SUNSET CLIFFS,BOULEVARD, , , ,21703,VC,FOLLOWING TOO CLOSELY,2,0,,92107
8814,178866,11/10/17 17:25,451,3400, ,COLLEGE,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,MISDEMEANOR,92115
8815,179741,11/10/17 17:40,234,17800, ,AGUAMIEL,ROAD, , , ,20002(A),VC,HIT AND RUN,0,0,MISDEMEANOR,92127
8816,178918,11/10/17 19:05,311,0, ,GLENCOLUM,DRIVE, , , ,21755(A),VC,PASS ON THE RIGHT SAFELY,0,0,MISDEMEANOR,
8817,178914,11/10/17 19:26,313,5000, ,SHAWLINE,STREET, , , ,21651B,VC,DRIVE THE WRONG WAY ON A DIVIDED HIGHWAY,0,0,MISDEMEANOR,92117
8818,178910,11/10/17 19:38,813,4000, ,IOWA,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92104
8819,178916,11/10/17 20:34,313,4400, ,RUFFIN,ROAD, , , ,20002(A),VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92123
8820,179630,11/10/17 20:38,622,0, ,JOSEPHINE,STREET, ,LINDA VISTA,ROAD,981154,ZZ,MISCELLANEOUS REPORTS (TRAFFIC) - 153,1,0,,
8821,178893,11/10/17 22:27,124,5700, ,LA JOLLA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92037
8822,178870,11/10/17 23:06,621,2300, ,MORLEY,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,92111
8823,178911,11/10/17 23:45,821,4700, ,VALENCIA,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92115
8824,178919,11/10/17 23:53,522,600, ,04TH,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,
8825,178852,11/11/17 0:00,613,4400, ,VALETA,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92107
8826,178917,11/11/17 0:01,231,12400, ,HEATHERTON,COURT, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,92128
8827,178923,11/11/17 0:01,436,0, ,LOS REYES,DRIVE, ,MADRONE,AVENUE,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,
8828,178897,11/11/17 0:01,628,2800, ,KETTNER,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,92101
8829,178896,11/11/17 0:01,628,2700, ,KETTNER,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,92101
8830,178883,11/11/17 0:55,723,1300, ,PICADOR,BOULEVARD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,92154
8831,181029,11/11/17 9:00,115,3400, ,LEBON,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92122
8832,179250,11/11/17 9:30,451,3100, ,54TH,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,7904
8833,179059,11/11/17 11:41,624,4100, ,NORMAL,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY,0,0,MISDEMEANOR,92113
8834,178847,11/11/17 11:55,813,3200, ,FELTON,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92104
8835,179132,11/11/17 12:00,529,2000, ,FRONT,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92101
8836,178926,11/11/17 14:17,522,600, ,FRONT,STREET, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,92101
8837,178848,11/11/17 14:30,841,3700, ,ARAGON,DRIVE, , , ,20002(A),VC,HIT AND RUN,0,0,MISDEMEANOR,US
8838,179011,11/11/17 15:00,232,11900, ,CHALON,LANE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92128
8839,178888,11/11/17 15:01,617,0, ,ROSECRANS,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,,
8840,178907,11/11/17 15:43,122,4700, ,MISSION BAY,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,92109
8841,178865,11/11/17 16:02,999,0, ,SDSU TRANSIT CENTER, , , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,MISDEMEANOR,
8842,178915,11/11/17 16:30,315,2300, ,FENTON,PARKWAY, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,,92108
8843,178904,11/11/17 16:45,124,6500, ,LA JOLLA,BOULEVARD, , , ,22100A,VC,RIGHT TURNS AT INTERSECTIONS,0,0,MISDEMEANOR,92037
8844,179313,11/11/17 17:05,433,6600, ,IMPERIAL,AVENUE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,
8845,178887,11/11/17 18:09,614,4700, ,NIAGARA,AVENUE, , , ,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,1,0,,92107
8846,179119,11/11/17 19:07,112,4600, ,GENESEE,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,,92117
8847,179120,11/11/17 19:07,112,4600, ,GENESEE,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,92117
8848,179390,11/11/17 20:40,246,12000, ,SCRIPPS HIGHLANDS,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,92131
8849,178892,11/11/17 21:09,512,900,S,28TH,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
8850,178823,11/11/17 21:48,935,5900, ,CARMEL VALLEY,ROAD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,92130
8851,178849,11/11/17 22:03,833,3700, ,EUCLID,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92105
8852,178845,11/11/17 23:15,627,3700, ,10TH,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92103
8853,178906,11/11/17 23:19,124,6300, ,LA JOLLA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92037
8854,179069,11/12/17 0:01,624,0, ,ALABAMA,STREET, ,HOWARD,AVENUE,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,
8855,178844,11/12/17 0:01,621,2200, ,BURROUGHS,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,92111
8856,178889,11/12/17 0:14,624,2000, ,EL CAJON,BOULEVARD, , , ,23152A,VC,DUI ALCOHOL,2,0,,92104
8857,178890,11/12/17 6:27,822,4500, ,COLLEGE,WAY, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,92115
8858,178925,11/12/17 7:40,521,400, ,16TH,STREET, , , ,22450(A),VC,STOP REQUIREMENTS STATE STOP LINE,1,0,,
8859,178895,11/12/17 9:00,122,800, ,TURQUOISE,STREET, , , ,21453B,VC,AFTER STOPPING YIELD TO PEDESTRIANS,0,0,MISDEMEANOR,92109
8860,178950,11/12/17 9:54,115,4000, ,LA JOLLA VILLAGE,DRIVE, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,2,0,,92037
8861,179298,11/12/17 10:07,517,0, ,30TH,STREET, ,B,STREET,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,,
8862,179082,11/12/17 10:21,723,0, ,BEYER,BOULEVARD, ,IRIS,AVENUE,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,,
8863,179110,11/12/17 12:07,525,100,W,G,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,,
8864,178951,11/12/17 12:41,315,9200, ,FRIARS,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,92108
8865,178971,11/12/17 13:30,451,6300, ,COLLEGE GROVE,WAY, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,MISDEMEANOR,92115
8866,178856,11/12/17 13:50,712,200, ,SYCAMORE,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92173
8867,178933,11/12/17 14:15,446,100, ,EUCLID,AVENUE, , , ,21451A,VC,VEHICULAR TRAFFIC GREEN LIGHT,1,0,,92114
8868,178869,11/12/17 15:10,614,2500, ,SUNSET CLIFFS,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,92107
8869,178851,11/12/17 18:00,821,6700, ,AMHERST,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92115
8870,178942,11/12/17 18:20,529,3000, ,05TH,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,,
8871,178850,11/12/17 18:32,814,4700, ,35TH,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
8872,178880,11/12/17 18:41,813,3000, ,UNIVERSITY,AVENUE, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,,92104
8873,178864,11/12/17 18:50,835,4200, ,SYCAMORE,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,MISDEMEANOR,92105
8874,178908,11/12/17 21:00,124,3100, ,VIA ALICANTE, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92037
8875,178966,11/13/17 0:01,124,7500, ,HERSCHEL,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92037
8876,178968,11/13/17 1:00,243,7800, ,KEARNY VILLA,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92145
8877,179368,11/13/17 1:00,839,3800, ,SWIFT,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92104
8878,179020,11/13/17 1:18,838,3400, ,POLK,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92104
8879,179628,11/13/17 2:35,313,8800, ,LIGHTWAVE,AVENUE, , , ,981154,ZZ,MISCELLANEOUS REPORTS (TRAFFIC) - 153,0,1,,92123
8880,178996,11/13/17 4:24,613,2900, ,WORDEN,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,MISDEMEANOR,92110
8881,178898,11/13/17 6:00,122,1400, ,GRAND,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92109
8882,179398,11/13/17 6:05,113,0, ,CLAIREMONT MESA,BOULEVARD, ,LUNA,AVENUE,21456B,VC,PEDESTRIAN TRAFFIC 'WAIT' SIGN,1,0,,92111
8883,178939,11/13/17 7:20,521,1200, ,PARK,BOULEVARD, , , ,21703,VC,FOLLOWING TOO CLOSELY,2,0,,92101
8884,179021,11/13/17 7:20,813,3900, ,BOUNDARY,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY,0,0,MISDEMEANOR,92104
8885,178962,11/13/17 7:30,437,6900, ,ALSACIA,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92139
8886,179111,11/13/17 8:16,528,600,W,GRAPE,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,92101
8887,179280,11/13/17 8:30,124,300, ,COAST,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92037
8888,179170,11/13/17 8:40,431,5700, ,KENWOOD,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92114
8889,180082,11/13/17 9:24,531,2900, ,BALBOA,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92103
8890,179343,11/13/17 10:10,451,3400, ,COLLEGE,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92115
8891,178979,11/13/17 10:15,115,6300, ,GENESEE,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,,92122
8892,181291,11/13/17 13:08,839,3900, ,40TH,STREET, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,0,0,MISDEMEANOR,
8893,178948,11/13/17 16:01,611,2200, ,TRUXTUN,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,92106
8894,179167,11/13/17 17:15,313,7400, ,BALBOA,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92111
8895,178983,11/13/17 18:00,242,10300, ,MAYA LINDA,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,92126
8896,178943,11/13/17 19:25,313,7700, ,BALBOA,AVENUE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,92111
8897,179228,11/13/17 19:55,521,1600, ,MARKET,STREET, , , ,21956,VC,PEDESTRIAN ON ROADWAY,1,0,,92101
8898,180604,11/13/17 20:00,121,3200, ,MISSION,BOULEVARD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,92109
8899,179411,11/13/17 23:49,122,0, ,MORRELL,STREET, ,PACIFIC BEACH,DRIVE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,MISDEMEANOR,
8900,178899,11/13/17 23:59,624,4300, ,TEXAS,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,92104
8901,178959,11/14/17 0:00,831,4200, ,CHAMOUNE,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,92115
8902,179019,11/14/17 0:01,999,0, ,ANGELUS, , ,CANTON, ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
8903,179055,11/14/17 0:01,813,4200, ,BOUNDARY,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92104
8904,178987,11/14/17 0:01,124,7400, ,GIRARD,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,92037
